番号,75,
名前,飯田 盛,
呼び名,定食屋の大将,
基礎,0,2500
基礎,1,2500
基礎,2,10000
基礎,5,1500
基礎,10,1500
基礎,11,1000
基礎,12,1000
基礎,13,1000
基礎,14,1000
基礎,15,10000
基礎,16,1000
基礎,17,1000
基礎,19,1000
基礎,20,1000
基礎,21,1000
基礎,27,1000
基礎,31,1750
基礎,32,760
基礎,33,1000
基礎,34,900
基礎,35,960
素質,1,1;膣挿入経験あり
素質,2,2;男性
素質,回復速度,1;回復早い
素質,名無し
能力,0,2;Ｃ感覚
能力,2,2;Ａ感覚
能力,3,2;Ｂ感覚
能力,10,1;従順
能力,11,2;欲望
能力,技巧,2
能力,13,3;奉仕精神
能力,41,3;話術技能
能力,44,5;料理技能
能力,46,3;接客技能
フラグ,タイプ,2
フラグ,開始位置,14
フラグ,開始地区,0
フラグ,親モラル,1000
フラグ,常００地区,0
フラグ,常０１地区,0
フラグ,常０２地区,0
フラグ,常０３地区,0
フラグ,常０４地区,0
フラグ,常０５地区,0
フラグ,常０６地区,0
フラグ,常０７地区,0
フラグ,常０８地区,0
フラグ,常０９地区,0
フラグ,常１０地区,0
フラグ,常１１地区,0
フラグ,常１２地区,0
フラグ,常１３地区,0
フラグ,常１４地区,0
フラグ,常１５地区,0
フラグ,常１６地区,0
フラグ,常１７地区,0
フラグ,常１８地区,0
フラグ,常１９地区,0
フラグ,常２０地区,0
フラグ,常２１地区,0
フラグ,常２２地区,0
フラグ,常２３地区,0
フラグ,常００位置,14
フラグ,常０１位置,14
フラグ,常０２位置,14
フラグ,常０３位置,14
フラグ,常０４位置,14
フラグ,常０５位置,14
フラグ,常０６位置,14
フラグ,常０７位置,14
フラグ,常０８位置,14
フラグ,常０９位置,14
フラグ,常１０位置,14
フラグ,常１１位置,14
フラグ,常１２位置,14
フラグ,常１３位置,14
フラグ,常１４位置,14
フラグ,常１５位置,14
フラグ,常１６位置,14
フラグ,常１７位置,14
フラグ,常１８位置,14
フラグ,常１９位置,14
フラグ,常２０位置,14
フラグ,常２１位置,14
フラグ,常２２位置,14
フラグ,常２３位置,14
フラグ,常００モラル,1000
フラグ,常０１モラル,1000
フラグ,常０２モラル,1000
フラグ,常０３モラル,1000
フラグ,常０４モラル,1000
フラグ,常０５モラル,1000
フラグ,常０６モラル,1000
フラグ,常０７モラル,1000
フラグ,常０８モラル,1000
フラグ,常０９モラル,1000
フラグ,常１０モラル,1000
フラグ,常１１モラル,1000
フラグ,常１２モラル,1000
フラグ,常１３モラル,1000
フラグ,常１４モラル,1000
フラグ,常１５モラル,1000
フラグ,常１６モラル,1000
フラグ,常１７モラル,1000
フラグ,常１８モラル,1000
フラグ,常１９モラル,1000
フラグ,常２０モラル,1000
フラグ,常２１モラル,1000
フラグ,常２２モラル,1000
フラグ,常２３モラル,1000
