番号,33,
名前,石森 リン,
呼び名,シモリ,
基礎,0,2500;体力
基礎,1,2500;気力
基礎,2,10000;射精
基礎,5,1500;勃起
基礎,10,1500;興奮度
基礎,11,1000;理性
基礎,12,1000;機嫌
基礎,15,10000;性欲
基礎,16,1000;眠気
基礎,19,1000;評判
基礎,20,1000;学力
基礎,21,1000;刺激度
基礎,31,1580
基礎,32,470
基礎,33,800
基礎,34,580
基礎,35,830
素質,0,1,;処女
素質,2,1,;女性
素質,10,-1,;臆病
素質,34,1,;弱味
素質,52,1,;舌使い
素質,62,1;献身的
素質,74,1,;淫壺
素質,83,1,;マゾ
素質,学生,1,;学生
素質,学年,2,;2年
能力,親密,1
能力,10,0;従順
能力,11,0;欲望
能力,技巧,0
能力,13,3;奉仕精神
フラグ,タイプ,9
フラグ,開始位置,30
フラグ,開始地区,1
フラグ,部活,39;合唱部
フラグ,親モラル,1000
フラグ,常００地区,1;1,30 学生寮
フラグ,常０１地区,1
フラグ,常０２地区,1
フラグ,常０３地区,1
フラグ,常０４地区,1
フラグ,常０５地区,1
フラグ,常０６地区,1
フラグ,常０７地区,1
フラグ,常０８地区,1;1,2 ２年教室
フラグ,常０９地区,1
フラグ,常１０地区,1
フラグ,常１１地区,1
フラグ,常１２地区,1
フラグ,常１３地区,1
フラグ,常１４地区,1
フラグ,常１５地区,1
フラグ,常１６地区,1;1,22 音楽室
フラグ,常１７地区,1
フラグ,常１８地区,1
;;;フラグ,常１９地区,2;2,3 学園前駅
フラグ,常２０地区,1;1,30 学生寮
フラグ,常２１地区,1
フラグ,常２２地区,1
フラグ,常２３地区,1
フラグ,常００位置,30;1,30 学生寮
フラグ,常０１位置,30
フラグ,常０２位置,30
フラグ,常０３位置,30
フラグ,常０４位置,30
フラグ,常０５位置,30
フラグ,常０６位置,30
フラグ,常０７位置,30
フラグ,常０８位置,2;1,2 ２年教室
フラグ,常０９位置,2
フラグ,常１０位置,2
フラグ,常１１位置,2
フラグ,常１２位置,2
フラグ,常１３位置,2
フラグ,常１４位置,2
フラグ,常１５位置,2
フラグ,常１６位置,22;1,22 音楽室
フラグ,常１７位置,22
フラグ,常１８位置,22
;;;フラグ,常１９位置,3;2,3 学園前駅
フラグ,常２０位置,30;1,30 学生寮
フラグ,常２１位置,30
フラグ,常２２位置,30
フラグ,常２３位置,30
フラグ,常００モラル,1000;1,30 学生寮
フラグ,常０１モラル,1000
フラグ,常０２モラル,1000
フラグ,常０３モラル,1000
フラグ,常０４モラル,1000
フラグ,常０５モラル,1000
フラグ,常０６モラル,1000
フラグ,常０７モラル,900
フラグ,常０８モラル,1000;1,2 ２年教室
フラグ,常０９モラル,1000
フラグ,常１０モラル,1000
フラグ,常１１モラル,1000
フラグ,常１２モラル,1000
フラグ,常１３モラル,1000
フラグ,常１４モラル,1000
フラグ,常１５モラル,1000
フラグ,常１６モラル,1000;1,22 音楽室
フラグ,常１７モラル,1000
フラグ,常１８モラル,1000
フラグ,常１９モラル,1000;2,3 学園前駅
フラグ,常２０モラル,900;1,30 学生寮
フラグ,常２１モラル,900
フラグ,常２２モラル,1000
フラグ,常２３モラル,1000
